,StaticClassifierStates,HmmStates,target
65,StairClimbing,StairClimbing,Wheeling
66,Wheeling,Wheeling,Wheeling
67,Wheeling,Wheeling,Wheeling
68,Wheeling,Wheeling,Wheeling
69,Sitting,Wheeling,Wheeling
70,Wheeling,Wheeling,Wheeling
71,Wheeling,Wheeling,Wheeling
72,Wheeling,Wheeling,Wheeling
73,Wheeling,Wheeling,Wheeling
74,Wheeling,Wheeling,Wheeling
75,Wheeling,Wheeling,Wheeling
76,Wheeling,Wheeling,Wheeling
77,Wheeling,Wheeling,Wheeling
78,Wheeling,Wheeling,Wheeling
79,Wheeling,Wheeling,Wheeling
80,Wheeling,Wheeling,Wheeling
81,Wheeling,Wheeling,Wheeling
82,Wheeling,Wheeling,Wheeling
83,Wheeling,Wheeling,Wheeling
84,Wheeling,Wheeling,Wheeling
85,Walking,Walking,Walking
86,StairClimbing,Walking,Walking
87,Walking,Walking,Walking
88,Walking,Walking,Walking
89,Walking,Walking,Walking
90,Walking,Walking,Walking
91,Walking,Walking,Walking
92,Walking,Walking,Walking
93,Walking,Walking,Walking
94,Walking,Walking,Walking
95,Walking,Walking,Walking
96,Walking,Walking,Walking
97,Walking,Walking,Walking
98,Walking,Walking,Walking
99,Walking,Walking,Walking
100,Walking,Walking,Walking
101,Walking,Walking,Walking
102,Walking,Walking,Walking
103,Walking,Walking,Walking
104,Walking,Walking,Walking
105,Wheeling,Sitting,Sitting
106,Sitting,Sitting,Sitting
107,Sitting,Sitting,Sitting
108,Wheeling,Sitting,Sitting
109,Sitting,Sitting,Sitting
110,Sitting,Sitting,Sitting
111,Sitting,Sitting,Sitting
112,Sitting,Sitting,Sitting
113,Sitting,Sitting,Sitting
114,Sitting,Sitting,Sitting
115,Sitting,Sitting,Sitting
116,Sitting,Sitting,Sitting
117,Sitting,Sitting,Sitting
118,Sitting,Sitting,Sitting
119,Wheeling,Wheeling,Wheeling
120,Wheeling,Wheeling,Wheeling
121,Wheeling,Wheeling,Wheeling
122,Wheeling,Wheeling,Wheeling
123,Wheeling,Wheeling,Wheeling
124,Wheeling,Wheeling,Wheeling
125,Wheeling,Wheeling,Wheeling
126,Wheeling,Wheeling,Wheeling
127,Wheeling,Wheeling,Wheeling
128,Wheeling,Wheeling,Wheeling
129,Wheeling,Wheeling,Wheeling
130,Wheeling,Wheeling,Wheeling
131,Wheeling,Wheeling,Wheeling
132,Wheeling,Wheeling,Wheeling
133,Wheeling,Wheeling,Wheeling
134,Wheeling,Wheeling,Wheeling
135,Wheeling,Wheeling,Wheeling
136,Wheeling,Wheeling,Wheeling
137,Lying,Lying,Lying
138,Lying,Lying,Lying
139,Lying,Lying,Lying
140,Lying,Lying,Lying
141,Lying,Lying,Lying
142,Lying,Lying,Lying
143,Lying,Lying,Lying
144,Lying,Lying,Lying
145,Lying,Lying,Lying
146,Lying,Lying,Lying
147,Lying,Lying,Lying
148,Lying,Lying,Lying
149,Lying,Lying,Lying
150,Lying,Lying,Lying
151,Lying,Lying,Lying
152,Lying,Lying,Lying
153,Lying,Lying,Lying
154,Lying,Lying,Lying
155,Lying,Lying,Lying
156,Lying,Lying,Lying
157,Lying,Lying,Lying
158,Lying,Lying,Lying
159,Standing,Standing,Standing
160,Standing,Standing,Standing
161,Standing,Standing,Standing
162,Standing,Standing,Standing
163,Standing,Standing,Standing
164,Standing,Standing,Standing
165,Sitting,Standing,Standing
166,Standing,Standing,Standing
167,StairClimbing,Standing,Standing
168,Standing,Standing,Standing
169,Standing,Standing,Standing
170,Standing,Standing,Standing
171,Standing,Standing,Standing
172,Standing,Standing,Standing
173,Standing,Standing,Standing
174,Standing,Standing,Standing
175,Walking,Wheeling,Walking
176,Walking,Walking,Walking
177,Walking,Walking,Walking
178,Walking,Walking,Walking
179,Walking,Walking,Walking
180,Walking,Walking,Walking
181,Walking,Walking,Walking
182,Walking,Walking,Walking
183,Walking,Walking,Walking
184,Walking,Walking,Walking
185,Walking,Walking,Walking
186,Walking,Walking,Walking
187,Walking,Walking,Walking
188,Walking,Walking,Walking
189,Walking,Walking,Walking
190,Walking,Walking,Walking
191,Walking,Walking,Walking
192,Walking,Walking,Walking
193,Walking,Walking,Walking
194,Walking,Walking,Walking
195,StairClimbing,Walking,Walking
196,Walking,Walking,Walking
197,Walking,Walking,Walking
198,Walking,Walking,Walking
199,Walking,Walking,Walking
200,Walking,Walking,Walking
201,Walking,Walking,Walking
202,Walking,Walking,Walking
203,Walking,Walking,Walking
204,Walking,Walking,Walking
205,Walking,Walking,Walking
206,Walking,Walking,Walking
207,Walking,Walking,Walking
208,Walking,Walking,Walking
209,Walking,Walking,Walking
210,Walking,Walking,Walking
211,Walking,Walking,Walking
212,Walking,Walking,Walking
213,Walking,Walking,Walking
214,Walking,Walking,Walking
215,StairClimbing,Walking,Walking
216,Standing,Standing,Walking
217,Standing,Standing,Standing
218,Standing,Standing,Standing
219,Standing,Standing,Standing
220,Standing,Standing,Standing
221,Standing,Standing,Standing
222,Standing,Standing,Standing
223,Standing,Standing,Standing
224,Standing,Standing,Standing
225,Standing,Standing,Standing
226,Standing,Standing,Standing
227,Standing,Standing,Standing
228,Standing,Standing,Standing
229,Standing,Standing,Standing
230,Standing,Standing,Standing
231,Standing,Standing,Standing
232,Standing,Standing,Standing
233,Standing,Standing,Standing
234,Standing,Standing,Standing
235,Standing,Standing,Standing
236,Lying,Lying,Lying
237,Lying,Lying,Lying
238,Lying,Lying,Lying
239,Lying,Lying,Lying
240,Lying,Lying,Lying
241,Lying,Lying,Lying
242,Lying,Lying,Lying
243,Lying,Lying,Lying
244,Lying,Lying,Lying
245,Lying,Lying,Lying
246,Lying,Lying,Lying
247,Lying,Lying,Lying
248,Lying,Lying,Lying
249,Lying,Lying,Lying
250,Lying,Lying,Lying
251,Lying,Lying,Lying
252,Lying,Lying,Lying
253,Lying,Lying,Lying
254,Lying,Lying,Lying
255,Lying,Lying,Lying
256,Lying,Lying,Lying
257,Lying,Lying,Lying
258,Lying,Lying,Lying
259,Lying,Lying,Lying
260,Lying,Lying,Lying
261,Lying,Lying,Lying
262,Lying,Lying,Lying
263,Lying,Lying,Lying
264,Lying,Lying,Lying
265,Lying,Lying,Lying
266,Lying,Lying,Lying
267,Wheeling,Wheeling,Wheeling
268,Wheeling,Wheeling,Wheeling
269,Wheeling,Wheeling,Wheeling
270,Wheeling,Wheeling,Wheeling
271,Wheeling,Wheeling,Wheeling
272,Wheeling,Wheeling,Wheeling
273,Wheeling,Wheeling,Wheeling
274,Wheeling,Wheeling,Wheeling
275,Wheeling,Wheeling,Wheeling
276,Wheeling,Wheeling,Wheeling
277,Wheeling,Wheeling,Wheeling
278,Wheeling,Wheeling,Wheeling
279,Wheeling,Wheeling,Wheeling
280,Wheeling,Wheeling,Wheeling
281,Wheeling,Wheeling,Wheeling
282,Wheeling,Wheeling,Wheeling
283,Wheeling,Wheeling,Wheeling
284,Wheeling,Wheeling,Wheeling
285,Wheeling,Wheeling,Wheeling
286,Wheeling,Wheeling,Wheeling
287,Sitting,Sitting,Wheeling
288,Wheeling,Sitting,Sitting
289,Wheeling,Sitting,Sitting
290,Wheeling,Sitting,Sitting
291,Wheeling,Wheeling,Sitting
292,Sitting,Sitting,Sitting
293,Sitting,Sitting,Sitting
294,Sitting,Sitting,Sitting
295,Sitting,Sitting,Sitting
296,Sitting,Sitting,Sitting
297,Sitting,Sitting,Sitting
298,Sitting,Sitting,Sitting
299,Sitting,Sitting,Sitting
300,Sitting,Sitting,Sitting
301,Sitting,Sitting,Sitting
302,Sitting,Sitting,Sitting
303,Wheeling,Wheeling,Sitting
304,Wheeling,Wheeling,Sitting
305,Wheeling,Wheeling,Sitting
306,Wheeling,Wheeling,Sitting
307,Wheeling,Wheeling,Sitting
308,Sitting,Wheeling,Sitting
309,Standing,Standing,Sitting
310,Sitting,Sitting,Sitting
311,Sitting,Sitting,Sitting
312,Sitting,Sitting,Sitting
313,Sitting,Sitting,Sitting
314,Sitting,Sitting,Sitting
315,Sitting,Sitting,Sitting
316,Sitting,Sitting,Sitting
317,Sitting,Sitting,Sitting
318,Sitting,Sitting,Sitting
319,Sitting,Sitting,Sitting
320,StairClimbing,Walking,Walking
321,Walking,Walking,Walking
322,Walking,Walking,Walking
323,Walking,Walking,Walking
324,Walking,Walking,Walking
325,Walking,Walking,Walking
326,Walking,Walking,Walking
327,Walking,Walking,Walking
328,Walking,Walking,Walking
329,Walking,Walking,Walking
330,Walking,Walking,Walking
331,Walking,Walking,Walking
332,Walking,Walking,Walking
333,Walking,Walking,Walking
334,Walking,Walking,Walking
335,Walking,Walking,Walking
336,Walking,Walking,Walking
337,Walking,Walking,Walking
338,Walking,Walking,Walking
339,Walking,Walking,Walking
340,Wheeling,Wheeling,Wheeling
341,Wheeling,Wheeling,Wheeling
342,Wheeling,Wheeling,Wheeling
343,Wheeling,Wheeling,Wheeling
344,Wheeling,Wheeling,Wheeling
345,Sitting,Wheeling,Wheeling
346,Wheeling,Wheeling,Wheeling
347,Wheeling,Wheeling,Wheeling
348,Wheeling,Wheeling,Wheeling
349,Sitting,Wheeling,Wheeling
350,Wheeling,Wheeling,Wheeling
351,Wheeling,Wheeling,Wheeling
352,Wheeling,Wheeling,Wheeling
353,Wheeling,Wheeling,Wheeling
354,Sitting,Wheeling,Wheeling
355,Wheeling,Wheeling,Wheeling
356,Sitting,Wheeling,Wheeling
357,Wheeling,Wheeling,Wheeling
358,Wheeling,Wheeling,Wheeling
359,Wheeling,Wheeling,Wheeling
360,Wheeling,Wheeling,Wheeling
361,Wheeling,Wheeling,Wheeling
362,Wheeling,Wheeling,Wheeling
363,Wheeling,Wheeling,Wheeling
364,Wheeling,Wheeling,Wheeling
365,Wheeling,Wheeling,Wheeling
366,Wheeling,Wheeling,Wheeling
367,Wheeling,Wheeling,Wheeling
368,Wheeling,Wheeling,Wheeling
369,Wheeling,Wheeling,Wheeling
370,Wheeling,Wheeling,Wheeling
371,Wheeling,Wheeling,Wheeling
372,Wheeling,Wheeling,Wheeling
373,Wheeling,Wheeling,Wheeling
374,Wheeling,Wheeling,Wheeling
375,Wheeling,Wheeling,Wheeling
376,Wheeling,Wheeling,Wheeling
377,Wheeling,Wheeling,Wheeling
378,Wheeling,Wheeling,Wheeling
379,Wheeling,Wheeling,Wheeling
380,Wheeling,Wheeling,Wheeling
381,Wheeling,Wheeling,Wheeling
382,Wheeling,Wheeling,Wheeling
383,Wheeling,Wheeling,Wheeling
384,Wheeling,Wheeling,Wheeling
385,Wheeling,Wheeling,Wheeling
386,Wheeling,Wheeling,Wheeling
387,Wheeling,Wheeling,Wheeling
388,Sitting,Sitting,Wheeling
389,Wheeling,Sitting,Wheeling
390,Wheeling,Sitting,Wheeling
391,Sitting,Sitting,Wheeling
392,Wheeling,Wheeling,Wheeling
393,Wheeling,Wheeling,Wheeling
394,Standing,Standing,Standing
395,Standing,Standing,Standing
396,Standing,Standing,Standing
397,Standing,Standing,Standing
398,Standing,Standing,Standing
399,Standing,Standing,Standing
400,Standing,Standing,Standing
401,Standing,Standing,Standing
402,Standing,Standing,Standing
403,Standing,Standing,Standing
404,Standing,Standing,Standing
405,Standing,Standing,Standing
406,Standing,Standing,Standing
407,Standing,Standing,Standing
408,Standing,Standing,Standing
409,Standing,Standing,Standing
410,Standing,Standing,Standing
411,Walking,Walking,Sitting
412,Wheeling,Wheeling,Sitting
413,Wheeling,Wheeling,Sitting
414,Wheeling,Wheeling,Sitting
415,Sitting,Wheeling,Sitting
416,Wheeling,Wheeling,Sitting
417,Wheeling,Wheeling,Sitting
418,Sitting,Sitting,Sitting
419,Sitting,Sitting,Sitting
420,Sitting,Sitting,Sitting
421,Sitting,Sitting,Sitting
422,Sitting,Sitting,Sitting
423,Wheeling,Wheeling,Sitting
424,Wheeling,Wheeling,Sitting
425,Sitting,Sitting,Sitting
426,Sitting,Sitting,Sitting
427,Sitting,Sitting,Sitting
428,Sitting,Sitting,Sitting
429,Sitting,Sitting,Sitting
430,Lying,Lying,Lying
431,Lying,Lying,Lying
432,Lying,Lying,Lying
433,Lying,Lying,Lying
434,Lying,Lying,Lying
435,Lying,Lying,Lying
436,Lying,Lying,Lying
437,Lying,Lying,Lying
438,Lying,Lying,Lying
439,Lying,Lying,Lying
440,Lying,Lying,Lying
441,Lying,Lying,Lying
442,Lying,Lying,Lying
443,Lying,Lying,Lying
444,Lying,Lying,Lying
445,Lying,Lying,Lying
446,Lying,Lying,Lying
447,Lying,Lying,Lying
448,Lying,Lying,Lying
449,Lying,Lying,Lying
450,Lying,Lying,Lying
451,Lying,Lying,Lying
452,Lying,Lying,Lying
453,Lying,Lying,Lying
454,Lying,Lying,Lying
455,Lying,Lying,Lying
456,Lying,Lying,Lying
457,Lying,Lying,Lying
458,Walking,Walking,Walking
459,Walking,Walking,Walking
460,Walking,Walking,Walking
461,Walking,Walking,Walking
462,Walking,Walking,Walking
463,Walking,Walking,Walking
464,Walking,Walking,Walking
465,Walking,Walking,Walking
466,Walking,Walking,Walking
467,Walking,Walking,Walking
468,Walking,Walking,Walking
469,Walking,Walking,Walking
470,Walking,Walking,Walking
471,Walking,Walking,Walking
472,Walking,Walking,Walking
473,Walking,Walking,Walking
474,Walking,Walking,Walking
475,Walking,Walking,Walking
476,Walking,Walking,Walking
477,Walking,Walking,Walking
478,Walking,Walking,Walking
479,Walking,Walking,Walking
480,Walking,Walking,Walking
481,Walking,Walking,Walking
482,Walking,Walking,Walking
483,Walking,Walking,Walking
484,Walking,Walking,Walking
485,Walking,Walking,Walking
486,Walking,Walking,StairClimbing
487,StairClimbing,StairClimbing,StairClimbing
488,Walking,StairClimbing,StairClimbing
489,StairClimbing,StairClimbing,StairClimbing
490,StairClimbing,StairClimbing,StairClimbing
491,StairClimbing,StairClimbing,StairClimbing
492,StairClimbing,StairClimbing,StairClimbing
493,Walking,StairClimbing,StairClimbing
494,StairClimbing,StairClimbing,StairClimbing
495,Walking,StairClimbing,StairClimbing
496,Walking,StairClimbing,StairClimbing
497,Walking,StairClimbing,StairClimbing
498,StairClimbing,StairClimbing,StairClimbing
499,Walking,StairClimbing,StairClimbing
500,Wheeling,StairClimbing,StairClimbing
501,StairClimbing,StairClimbing,StairClimbing
502,Wheeling,StairClimbing,StairClimbing
503,Walking,StairClimbing,StairClimbing
504,StairClimbing,StairClimbing,StairClimbing
505,StairClimbing,StairClimbing,StairClimbing
506,Walking,StairClimbing,StairClimbing
507,Sitting,StairClimbing,StairClimbing
508,Walking,StairClimbing,StairClimbing
509,Standing,Standing,Standing
510,Standing,Standing,Standing
511,Standing,Standing,Standing
512,Standing,Standing,Standing
513,Standing,Standing,Standing
514,Standing,Standing,Standing
515,Standing,Standing,Standing
516,Standing,Standing,Standing
517,Standing,Standing,Standing
518,Standing,Standing,Standing
519,Standing,Standing,Standing
520,Standing,Standing,Standing
521,Standing,Standing,Standing
522,Standing,Standing,Standing
523,Standing,Standing,Standing
524,Standing,Standing,Standing
525,Standing,Standing,Standing
526,Standing,Standing,Standing
527,Standing,Standing,Standing
528,Standing,Standing,Standing
529,StairClimbing,Standing,StairClimbing
530,Walking,StairClimbing,StairClimbing
531,StairClimbing,StairClimbing,StairClimbing
532,StairClimbing,StairClimbing,StairClimbing
533,StairClimbing,StairClimbing,StairClimbing
534,StairClimbing,StairClimbing,StairClimbing
535,StairClimbing,StairClimbing,StairClimbing
536,Walking,StairClimbing,StairClimbing
537,Walking,StairClimbing,StairClimbing
538,Walking,StairClimbing,StairClimbing
539,Walking,StairClimbing,StairClimbing
540,StairClimbing,StairClimbing,StairClimbing
541,Walking,StairClimbing,StairClimbing
542,StairClimbing,StairClimbing,StairClimbing
543,StairClimbing,StairClimbing,StairClimbing
544,StairClimbing,StairClimbing,StairClimbing
545,StairClimbing,StairClimbing,StairClimbing
546,StairClimbing,StairClimbing,StairClimbing
547,StairClimbing,StairClimbing,StairClimbing
548,Walking,StairClimbing,StairClimbing
549,StairClimbing,StairClimbing,StairClimbing
550,Standing,StairClimbing,Walking
551,Walking,StairClimbing,Walking
552,Walking,Walking,Walking
553,Walking,Walking,Walking
554,Walking,Walking,Walking
555,Walking,Walking,Walking
556,Walking,Walking,Walking
557,Walking,Walking,Walking
558,Walking,Walking,Walking
559,Walking,Walking,Walking
560,Walking,Walking,Walking
561,Walking,Walking,Walking
562,Walking,Walking,Walking
563,Walking,Walking,Walking
564,Walking,Walking,Walking
565,StairClimbing,Walking,Walking
566,Walking,Walking,Walking
567,Walking,Walking,Walking
568,Walking,Walking,Walking
569,Walking,Walking,Walking
570,Walking,Walking,Walking
571,Walking,Walking,Walking
572,Walking,Walking,Walking
573,Walking,Walking,Walking
574,Walking,Walking,Walking
575,Walking,Walking,Walking
576,Walking,Walking,Walking
577,Walking,Walking,Walking
578,Walking,Walking,Walking
579,Walking,Walking,Walking
580,StairClimbing,Walking,Walking
