,StaticClassifierStates,HmmStates,target
92,Wheeling,Wheeling,Wheeling
93,Wheeling,Wheeling,Wheeling
94,Wheeling,Wheeling,Wheeling
95,Wheeling,Wheeling,Wheeling
96,Wheeling,Wheeling,Wheeling
97,Wheeling,Wheeling,Wheeling
98,Wheeling,Wheeling,Wheeling
99,Wheeling,Wheeling,Wheeling
100,Wheeling,Wheeling,Wheeling
101,Wheeling,Wheeling,Wheeling
102,Wheeling,Wheeling,Wheeling
103,Wheeling,Wheeling,Wheeling
104,Wheeling,Wheeling,Wheeling
105,Wheeling,Wheeling,Wheeling
106,Wheeling,Wheeling,Wheeling
107,Wheeling,Wheeling,Wheeling
108,Wheeling,Wheeling,Wheeling
109,Wheeling,Wheeling,Wheeling
110,Wheeling,Wheeling,Wheeling
111,Wheeling,Wheeling,Wheeling
112,Wheeling,Wheeling,Wheeling
113,Wheeling,Wheeling,Wheeling
114,Wheeling,Wheeling,Wheeling
115,Wheeling,Wheeling,Wheeling
116,Wheeling,Wheeling,Wheeling
117,Wheeling,Wheeling,Wheeling
118,Wheeling,Wheeling,Wheeling
119,Wheeling,Wheeling,Wheeling
120,Wheeling,Wheeling,Wheeling
121,Wheeling,Wheeling,Wheeling
122,Wheeling,Wheeling,Wheeling
123,Wheeling,Wheeling,Wheeling
124,Wheeling,Wheeling,Wheeling
125,Wheeling,Wheeling,Wheeling
126,Wheeling,Wheeling,Wheeling
127,Wheeling,Wheeling,Wheeling
128,Wheeling,Wheeling,Wheeling
129,Wheeling,Wheeling,Wheeling
130,Wheeling,Wheeling,Wheeling
131,Wheeling,Wheeling,Wheeling
132,Wheeling,Wheeling,Wheeling
133,Wheeling,Wheeling,Wheeling
134,Wheeling,Wheeling,Wheeling
135,Wheeling,Wheeling,Wheeling
136,Wheeling,Wheeling,Wheeling
137,Wheeling,Wheeling,Wheeling
138,Wheeling,Wheeling,Wheeling
139,Wheeling,Wheeling,Wheeling
140,Wheeling,Wheeling,Wheeling
141,Wheeling,Wheeling,Wheeling
142,Sitting,Wheeling,Wheeling
143,Wheeling,Wheeling,Wheeling
144,Wheeling,Wheeling,Wheeling
145,Wheeling,Wheeling,Wheeling
146,Wheeling,Wheeling,Wheeling
147,Wheeling,Wheeling,Wheeling
148,Walking,Walking,Walking
149,Walking,Walking,Walking
150,Walking,Walking,Walking
151,Standing,Walking,Walking
152,Walking,Walking,Walking
153,Walking,Walking,Walking
154,Walking,Walking,Walking
155,Walking,Walking,Walking
156,Walking,Walking,Walking
157,Walking,Walking,Walking
158,Walking,Walking,Walking
159,Walking,Walking,Walking
160,Walking,Walking,Walking
161,Walking,Walking,Walking
162,Walking,Walking,Walking
163,Walking,Walking,Walking
164,Walking,Walking,Walking
165,Standing,Walking,Walking
166,Walking,Walking,Walking
167,Walking,Walking,Walking
168,Standing,Standing,Sitting
169,Standing,Standing,Sitting
170,Standing,Standing,Sitting
171,Standing,Standing,Sitting
172,Standing,Standing,Sitting
173,Standing,Standing,Sitting
174,Standing,Standing,Sitting
175,Standing,Standing,Sitting
176,Standing,Standing,Sitting
177,Standing,Standing,Sitting
178,Standing,Standing,Sitting
179,Standing,Standing,Sitting
180,Lying,Lying,Sitting
181,Wheeling,Wheeling,Wheeling
182,Wheeling,Wheeling,Wheeling
183,Wheeling,Wheeling,Wheeling
184,Wheeling,Wheeling,Wheeling
185,Wheeling,Wheeling,Wheeling
186,Wheeling,Wheeling,Wheeling
187,Wheeling,Wheeling,Wheeling
188,Wheeling,Wheeling,Wheeling
189,Wheeling,Wheeling,Wheeling
190,Wheeling,Wheeling,Wheeling
191,Wheeling,Wheeling,Wheeling
192,Wheeling,Wheeling,Wheeling
193,Wheeling,Wheeling,Wheeling
194,Wheeling,Wheeling,Wheeling
195,Wheeling,Wheeling,Wheeling
196,Wheeling,Wheeling,Wheeling
197,Wheeling,Wheeling,Wheeling
198,Wheeling,Wheeling,Wheeling
199,Wheeling,Wheeling,Wheeling
200,Wheeling,Wheeling,Wheeling
201,Wheeling,Wheeling,Wheeling
202,Wheeling,Wheeling,Wheeling
203,Wheeling,Wheeling,Wheeling
204,Wheeling,Wheeling,Wheeling
205,Wheeling,Wheeling,Wheeling
206,Wheeling,Wheeling,Wheeling
207,Wheeling,Wheeling,Wheeling
208,Wheeling,Wheeling,Wheeling
209,Wheeling,Wheeling,Wheeling
210,Wheeling,Wheeling,Wheeling
211,Wheeling,Wheeling,Wheeling
212,Wheeling,Wheeling,Wheeling
213,Wheeling,Wheeling,Wheeling
214,Wheeling,Wheeling,Wheeling
215,Wheeling,Wheeling,Wheeling
216,Wheeling,Wheeling,Wheeling
217,Wheeling,Wheeling,Wheeling
218,Wheeling,Wheeling,Wheeling
219,Wheeling,Wheeling,Wheeling
220,Wheeling,Wheeling,Wheeling
221,Wheeling,Wheeling,Wheeling
222,Wheeling,Wheeling,Wheeling
223,Wheeling,Wheeling,Wheeling
224,Wheeling,Wheeling,Wheeling
225,Wheeling,Wheeling,Wheeling
226,Wheeling,Wheeling,Wheeling
227,Wheeling,Wheeling,Wheeling
228,Wheeling,Wheeling,Wheeling
229,Wheeling,Wheeling,Wheeling
230,Wheeling,Wheeling,Wheeling
231,Wheeling,Wheeling,Wheeling
232,Wheeling,Wheeling,Wheeling
233,Wheeling,Wheeling,Wheeling
234,Wheeling,Wheeling,Wheeling
235,Wheeling,Wheeling,Wheeling
236,Wheeling,Wheeling,Wheeling
237,Wheeling,Wheeling,Wheeling
238,Wheeling,Wheeling,Wheeling
239,Wheeling,Wheeling,Wheeling
240,Wheeling,Wheeling,Wheeling
241,Wheeling,Wheeling,Wheeling
242,Wheeling,Wheeling,Wheeling
243,Wheeling,Wheeling,Wheeling
244,Wheeling,Wheeling,Wheeling
245,Wheeling,Wheeling,Wheeling
246,Wheeling,Wheeling,Wheeling
247,Wheeling,Wheeling,Wheeling
248,Wheeling,Wheeling,Wheeling
249,Wheeling,Wheeling,Wheeling
250,Wheeling,Wheeling,Wheeling
251,Wheeling,Wheeling,Wheeling
252,Wheeling,Wheeling,Wheeling
253,Wheeling,Wheeling,Wheeling
254,Wheeling,Wheeling,Wheeling
255,Wheeling,Wheeling,Wheeling
256,Wheeling,Wheeling,Wheeling
257,Wheeling,Wheeling,Wheeling
258,Wheeling,Wheeling,Wheeling
259,Wheeling,Wheeling,Wheeling
260,Wheeling,Wheeling,Wheeling
261,Wheeling,Wheeling,Wheeling
262,Wheeling,Wheeling,Wheeling
263,Lying,Lying,Lying
264,Lying,Lying,Lying
265,Lying,Lying,Lying
266,Lying,Lying,Lying
267,Lying,Lying,Lying
268,Lying,Lying,Lying
269,Lying,Lying,Lying
270,Lying,Lying,Lying
271,Lying,Lying,Lying
272,Lying,Lying,Lying
273,Lying,Lying,Lying
274,Lying,Lying,Lying
275,Lying,Lying,Lying
276,Lying,Lying,Lying
277,Lying,Lying,Lying
278,Lying,Lying,Lying
279,Lying,Lying,Lying
280,Sitting,Sitting,Standing
281,Sitting,Sitting,Standing
282,Sitting,Sitting,Standing
283,Sitting,Sitting,Standing
284,Sitting,Sitting,Standing
285,Sitting,Sitting,Standing
286,Wheeling,Sitting,Walking
287,Sitting,Sitting,Walking
288,Walking,Walking,Walking
289,Walking,Walking,Walking
290,Walking,Walking,Walking
291,Walking,Walking,Walking
292,Walking,Walking,Walking
293,Walking,Walking,Walking
294,Walking,Walking,Walking
295,Walking,Walking,Walking
296,Walking,Walking,Walking
297,Walking,Walking,Walking
298,Walking,Walking,Walking
299,Walking,Walking,Walking
300,Walking,Walking,Walking
301,Walking,Walking,Walking
302,Walking,Walking,Walking
303,Walking,Walking,Walking
304,Walking,Walking,Walking
305,Walking,Walking,Walking
306,Walking,Walking,Walking
307,Walking,Walking,Walking
308,Walking,Walking,Walking
309,Walking,Walking,Walking
310,Walking,Walking,Walking
311,Walking,Walking,Walking
312,Walking,Walking,Walking
313,Standing,Walking,Walking
314,Walking,Walking,Walking
315,Walking,Walking,Walking
316,Walking,Walking,Walking
317,Walking,Walking,Walking
318,Walking,Walking,Walking
319,Walking,Walking,Walking
320,Walking,Walking,Walking
321,Walking,Walking,Walking
322,Walking,Walking,Walking
323,Walking,Walking,Walking
324,Walking,Walking,Walking
325,Sitting,Walking,Walking
326,Sitting,Walking,Walking
327,Walking,Walking,Walking
328,Sitting,Walking,Walking
329,Walking,Walking,Walking
330,Walking,Walking,Walking
331,Walking,Walking,Walking
332,Walking,Walking,Walking
333,Standing,Walking,Walking
334,Walking,Walking,Walking
335,Walking,Walking,Walking
336,Walking,Walking,Walking
337,Standing,Walking,Standing
338,Standing,Standing,Standing
339,Standing,Standing,Standing
340,Standing,Standing,Standing
341,Standing,Standing,Standing
342,Standing,Standing,Standing
343,Standing,Standing,Standing
344,Standing,Standing,Standing
345,Standing,Standing,Standing
346,Standing,Standing,Standing
347,Standing,Standing,Standing
348,Standing,Standing,Standing
349,Standing,Standing,Standing
350,Standing,Standing,Standing
351,Standing,Standing,Standing
352,Standing,Standing,Standing
353,Walking,Walking,Standing
354,Lying,Lying,Lying
355,Lying,Lying,Lying
356,Lying,Lying,Lying
357,Lying,Lying,Lying
358,Lying,Lying,Lying
359,Lying,Lying,Lying
360,Lying,Lying,Lying
361,Lying,Lying,Lying
362,Lying,Lying,Lying
363,Lying,Lying,Lying
364,Lying,Lying,Lying
365,Lying,Lying,Lying
366,Lying,Lying,Lying
367,Lying,Lying,Lying
368,Lying,Lying,Lying
369,Lying,Lying,Lying
370,Lying,Lying,Lying
371,Lying,Lying,Lying
372,Lying,Lying,Lying
373,Lying,Lying,Lying
374,Lying,Lying,Lying
375,Lying,Lying,Lying
376,Lying,Lying,Lying
377,Lying,Lying,Lying
378,Lying,Lying,Lying
379,Lying,Lying,Lying
380,Lying,Lying,Lying
381,Lying,Lying,Lying
382,Lying,Lying,Lying
383,Lying,Lying,Lying
384,Lying,Lying,Lying
385,Lying,Lying,Lying
386,Lying,Lying,Lying
387,Lying,Lying,Lying
388,Lying,Lying,Lying
389,Lying,Lying,Lying
390,Lying,Lying,Lying
391,Lying,Lying,Lying
392,Lying,Lying,Lying
393,Lying,Lying,Lying
394,Lying,Lying,Lying
395,Lying,Lying,Lying
396,Lying,Lying,Lying
397,Lying,Lying,Lying
398,Lying,Lying,Lying
399,Lying,Lying,Lying
400,Lying,Lying,Lying
401,Lying,Lying,Lying
402,Lying,Lying,Lying
403,Wheeling,Wheeling,Wheeling
404,Sitting,Wheeling,Wheeling
405,Sitting,Sitting,Wheeling
406,Sitting,Sitting,Wheeling
407,Sitting,Sitting,Wheeling
408,Sitting,Sitting,Wheeling
409,Sitting,Sitting,Wheeling
410,Sitting,Sitting,Wheeling
411,Sitting,Sitting,Wheeling
412,Sitting,Sitting,Wheeling
413,Sitting,Sitting,Wheeling
414,Sitting,Sitting,Wheeling
415,Sitting,Sitting,Wheeling
416,Sitting,Sitting,Wheeling
417,Sitting,Sitting,Wheeling
418,Sitting,Sitting,Wheeling
419,Sitting,Sitting,Wheeling
420,Sitting,Sitting,Wheeling
421,Sitting,Sitting,Wheeling
422,Sitting,Sitting,Wheeling
423,Sitting,Sitting,Wheeling
424,Sitting,Sitting,Wheeling
425,Sitting,Sitting,Wheeling
426,Sitting,Sitting,Wheeling
427,Sitting,Sitting,Wheeling
428,Sitting,Sitting,Wheeling
429,Sitting,Sitting,Wheeling
430,Sitting,Sitting,Wheeling
431,Sitting,Sitting,Wheeling
432,Sitting,Sitting,Wheeling
433,Sitting,Sitting,Wheeling
434,Sitting,Sitting,Wheeling
435,Sitting,Sitting,Wheeling
436,Sitting,Sitting,Wheeling
437,Sitting,Wheeling,Wheeling
438,Wheeling,Sitting,Sitting
439,Sitting,Sitting,Sitting
440,Sitting,Sitting,Sitting
441,Sitting,Sitting,Sitting
442,Sitting,Sitting,Sitting
443,Sitting,Sitting,Sitting
444,Sitting,Sitting,Sitting
445,Sitting,Sitting,Sitting
446,Sitting,Sitting,Sitting
447,Sitting,Sitting,Sitting
448,Sitting,Sitting,Sitting
449,Sitting,Sitting,Sitting
450,Sitting,Sitting,Sitting
451,Sitting,Sitting,Sitting
452,Sitting,Sitting,Sitting
453,Sitting,Sitting,Sitting
454,Sitting,Sitting,Sitting
455,Sitting,Sitting,Sitting
456,Sitting,Sitting,Sitting
457,Sitting,Sitting,Sitting
458,Sitting,Sitting,Sitting
459,Sitting,Sitting,Sitting
460,Sitting,Sitting,Sitting
461,Walking,Sitting,Sitting
462,Sitting,Sitting,Sitting
463,Walking,Sitting,Sitting
464,Walking,Sitting,Sitting
465,Sitting,Sitting,Sitting
466,Sitting,Sitting,Sitting
467,Walking,Sitting,Sitting
468,Sitting,Sitting,Sitting
469,Sitting,Sitting,Sitting
470,Sitting,Sitting,Sitting
471,Sitting,Sitting,Sitting
472,Sitting,Sitting,Sitting
473,Sitting,Sitting,Sitting
474,Sitting,Sitting,Sitting
475,Sitting,Sitting,Sitting
476,Walking,Walking,Walking
477,Standing,Standing,Walking
478,Walking,Standing,Walking
479,Standing,Standing,Walking
480,Standing,Standing,Walking
481,Walking,Walking,Walking
482,Walking,Walking,Walking
483,Walking,Walking,Walking
484,Walking,Walking,Walking
485,Walking,Walking,Walking
486,Walking,Walking,Walking
487,Walking,Walking,Walking
488,Walking,Walking,Walking
489,Walking,Walking,Walking
490,Walking,Walking,Walking
491,Walking,Walking,Walking
492,Walking,Walking,Walking
493,Walking,Walking,Walking
494,Sitting,Walking,Walking
495,Walking,Walking,Walking
496,Walking,Walking,Walking
497,Walking,Walking,Walking
498,Walking,Walking,Walking
499,Walking,Walking,Walking
500,Walking,Walking,Walking
501,Walking,Walking,Walking
502,Walking,Walking,Walking
503,Walking,Walking,Walking
504,Walking,Walking,Walking
505,Walking,Walking,Walking
506,Walking,Walking,Walking
507,Walking,Walking,Walking
508,Standing,Walking,Walking
509,Walking,Walking,Walking
510,Walking,Walking,Walking
511,Wheeling,Wheeling,Wheeling
512,Wheeling,Wheeling,Wheeling
513,Wheeling,Wheeling,Wheeling
514,Wheeling,Wheeling,Wheeling
515,Wheeling,Wheeling,Wheeling
516,Wheeling,Wheeling,Wheeling
517,Wheeling,Wheeling,Wheeling
518,Wheeling,Wheeling,Wheeling
519,Wheeling,Wheeling,Wheeling
520,Sitting,Wheeling,Wheeling
521,Wheeling,Wheeling,Wheeling
522,Wheeling,Wheeling,Wheeling
523,Wheeling,Wheeling,Wheeling
524,Wheeling,Wheeling,Wheeling
525,Wheeling,Wheeling,Wheeling
526,Wheeling,Wheeling,Wheeling
527,Wheeling,Wheeling,Wheeling
528,Wheeling,Wheeling,Wheeling
529,Wheeling,Wheeling,Wheeling
530,Wheeling,Wheeling,Wheeling
531,Wheeling,Wheeling,Wheeling
532,Wheeling,Wheeling,Wheeling
533,Wheeling,Wheeling,Wheeling
534,Wheeling,Wheeling,Wheeling
535,Sitting,Wheeling,Wheeling
536,Wheeling,Wheeling,Wheeling
537,Wheeling,Wheeling,Wheeling
538,Wheeling,Wheeling,Wheeling
539,Wheeling,Wheeling,Wheeling
540,Wheeling,Wheeling,Wheeling
541,Wheeling,Wheeling,Wheeling
542,Wheeling,Wheeling,Wheeling
543,Wheeling,Wheeling,Wheeling
544,Wheeling,Wheeling,Wheeling
545,Wheeling,Wheeling,Wheeling
546,Wheeling,Wheeling,Wheeling
547,Sitting,Wheeling,Wheeling
548,Wheeling,Wheeling,Wheeling
549,Wheeling,Wheeling,Wheeling
550,Wheeling,Wheeling,Wheeling
551,Wheeling,Wheeling,Wheeling
552,Wheeling,Wheeling,Wheeling
553,Sitting,Wheeling,Wheeling
554,Wheeling,Wheeling,Wheeling
555,Wheeling,Wheeling,Wheeling
556,Standing,Standing,Standing
557,Standing,Standing,Standing
558,Standing,Standing,Standing
559,Standing,Standing,Standing
560,Standing,Standing,Standing
561,Standing,Standing,Standing
562,Standing,Standing,Standing
563,Standing,Standing,Standing
564,Standing,Standing,Standing
565,Standing,Standing,Standing
566,Standing,Standing,Standing
567,Standing,Standing,Standing
568,Standing,Standing,Standing
569,Standing,Wheeling,Standing
570,Wheeling,Wheeling,Sitting
571,Wheeling,Wheeling,Sitting
572,Wheeling,Wheeling,Sitting
573,Wheeling,Wheeling,Sitting
574,Wheeling,Wheeling,Sitting
575,Wheeling,Wheeling,Sitting
576,Sitting,Sitting,Sitting
577,Sitting,Sitting,Sitting
578,Wheeling,Wheeling,Sitting
579,Wheeling,Wheeling,Sitting
580,Wheeling,Wheeling,Sitting
581,Wheeling,Wheeling,Sitting
582,Wheeling,Wheeling,Sitting
583,Wheeling,Wheeling,Sitting
584,Wheeling,Wheeling,Sitting
585,Wheeling,Wheeling,Sitting
586,Wheeling,Wheeling,Sitting
587,Wheeling,Wheeling,Sitting
588,Wheeling,Wheeling,Sitting
589,Wheeling,Wheeling,Sitting
590,Wheeling,Wheeling,Sitting
591,Wheeling,Wheeling,Sitting
592,Wheeling,Wheeling,Sitting
593,Wheeling,Wheeling,Sitting
594,Wheeling,Wheeling,Sitting
595,Wheeling,Wheeling,Sitting
596,Wheeling,Wheeling,Sitting
597,Wheeling,Wheeling,Sitting
598,Wheeling,Wheeling,Sitting
599,Wheeling,Wheeling,Sitting
600,Wheeling,Wheeling,Sitting
601,Sitting,Wheeling,Sitting
602,Wheeling,Wheeling,Sitting
603,Wheeling,Wheeling,Sitting
604,Wheeling,Wheeling,Sitting
605,Wheeling,Wheeling,Sitting
606,Wheeling,Wheeling,Sitting
607,Wheeling,Sitting,Sitting
608,Sitting,Sitting,Sitting
609,Sitting,Sitting,Sitting
610,Wheeling,Wheeling,Sitting
611,Wheeling,Wheeling,Sitting
612,Lying,Lying,Lying
613,Lying,Lying,Lying
614,Lying,Lying,Lying
615,Lying,Lying,Lying
616,Lying,Lying,Lying
617,Lying,Lying,Lying
618,Lying,Lying,Lying
619,Lying,Lying,Lying
620,Lying,Lying,Lying
621,Lying,Lying,Lying
622,Lying,Lying,Lying
623,Lying,Lying,Lying
624,Lying,Lying,Lying
625,Lying,Lying,Lying
626,Lying,Lying,Lying
627,Lying,Lying,Lying
628,Lying,Lying,Lying
629,Lying,Lying,Lying
630,Lying,Lying,Lying
631,Lying,Lying,Lying
632,Lying,Lying,Lying
633,Lying,Lying,Lying
634,Lying,Lying,Lying
635,Lying,Lying,Lying
636,Lying,Lying,Lying
637,Lying,Lying,Lying
638,Lying,Lying,Lying
639,Lying,Lying,Lying
640,Lying,Lying,Lying
641,Lying,Lying,Lying
642,Lying,Lying,Lying
643,Lying,Lying,Lying
644,Lying,Lying,Lying
645,Lying,Lying,Lying
646,Lying,Lying,Lying
647,Lying,Lying,Lying
648,Lying,Lying,Lying
649,Lying,Lying,Lying
650,Lying,Lying,Lying
651,Lying,Lying,Lying
652,Lying,Lying,Lying
653,Lying,Lying,Lying
654,Lying,Lying,Lying
655,Lying,Lying,Lying
656,Lying,Lying,Lying
657,Lying,Lying,Lying
658,Lying,Lying,Lying
659,Lying,Lying,Lying
660,Lying,Lying,Lying
661,Lying,Lying,Lying
662,Lying,Lying,Lying
663,Lying,Lying,Lying
664,Lying,Lying,Lying
665,Lying,Lying,Lying
666,Lying,Lying,Lying
667,Lying,Lying,Lying
