,StaticClassifierStates,HmmStates,target
63,Wheeling,Wheeling,Wheeling
64,Wheeling,Wheeling,Wheeling
65,Wheeling,Wheeling,Wheeling
66,Wheeling,Wheeling,Wheeling
67,Wheeling,Wheeling,Wheeling
68,Wheeling,Wheeling,Wheeling
69,Wheeling,Wheeling,Wheeling
70,Wheeling,Wheeling,Wheeling
71,Wheeling,Wheeling,Wheeling
72,Wheeling,Wheeling,Wheeling
73,Wheeling,Wheeling,Wheeling
74,Wheeling,Wheeling,Wheeling
75,Wheeling,Wheeling,Wheeling
76,Wheeling,Wheeling,Wheeling
77,Wheeling,Wheeling,Wheeling
78,Wheeling,Wheeling,Wheeling
79,Wheeling,Wheeling,Wheeling
80,Wheeling,Wheeling,Wheeling
81,Wheeling,Wheeling,Wheeling
82,Wheeling,Wheeling,Wheeling
83,Wheeling,Wheeling,Wheeling
84,Wheeling,Wheeling,Wheeling
85,Wheeling,Wheeling,Wheeling
86,Wheeling,Wheeling,Wheeling
87,Sitting,Sitting,Wheeling
88,Wheeling,Sitting,Wheeling
89,Wheeling,Sitting,Wheeling
90,Walking,Walking,Walking
91,Walking,Walking,Walking
92,Walking,Walking,Walking
93,Walking,Walking,Walking
94,Walking,Walking,Walking
95,Walking,Walking,Walking
96,Walking,Walking,Walking
97,Walking,Walking,Walking
98,Walking,Walking,Walking
99,Walking,Walking,Walking
100,Walking,Walking,Walking
101,Walking,Walking,Walking
102,Walking,Walking,Walking
103,Walking,Walking,Walking
104,Walking,Walking,Walking
105,Walking,Walking,Walking
106,Walking,Walking,Walking
107,Walking,Walking,Walking
108,Walking,Walking,Walking
109,Walking,Walking,Walking
110,StairClimbing,Walking,Walking
111,Walking,Walking,Walking
112,StairClimbing,Walking,Walking
113,Walking,Walking,Walking
114,Sitting,Sitting,Sitting
115,Sitting,Sitting,Sitting
116,Sitting,Sitting,Sitting
117,Sitting,Sitting,Sitting
118,Sitting,Sitting,Sitting
119,Sitting,Sitting,Sitting
120,Sitting,Sitting,Sitting
121,Sitting,Sitting,Sitting
122,Sitting,Sitting,Sitting
123,Sitting,Sitting,Sitting
124,Sitting,Sitting,Sitting
125,Sitting,Sitting,Sitting
126,Sitting,Sitting,Sitting
127,Sitting,Sitting,Sitting
128,Sitting,Sitting,Sitting
129,Sitting,Sitting,Sitting
130,Sitting,Sitting,Sitting
131,Sitting,Sitting,Sitting
132,Wheeling,Wheeling,Wheeling
133,Wheeling,Wheeling,Wheeling
134,Wheeling,Wheeling,Wheeling
135,Wheeling,Wheeling,Wheeling
136,Wheeling,Wheeling,Wheeling
137,Wheeling,Wheeling,Wheeling
138,Wheeling,Wheeling,Wheeling
139,Wheeling,Wheeling,Wheeling
140,Wheeling,Wheeling,Wheeling
141,Wheeling,Wheeling,Wheeling
142,Wheeling,Wheeling,Wheeling
143,Wheeling,Wheeling,Wheeling
144,Wheeling,Wheeling,Wheeling
145,Wheeling,Wheeling,Wheeling
146,Wheeling,Wheeling,Wheeling
147,Wheeling,Wheeling,Wheeling
148,Wheeling,Wheeling,Wheeling
149,Wheeling,Wheeling,Wheeling
150,Wheeling,Wheeling,Wheeling
151,Wheeling,Wheeling,Wheeling
152,Wheeling,Wheeling,Wheeling
153,Wheeling,Wheeling,Wheeling
154,Wheeling,Wheeling,Wheeling
155,Wheeling,Wheeling,Wheeling
156,Wheeling,Wheeling,Wheeling
157,Wheeling,Wheeling,Wheeling
158,Wheeling,Wheeling,Wheeling
159,Wheeling,Wheeling,Wheeling
160,Wheeling,Wheeling,Wheeling
161,Wheeling,Wheeling,Wheeling
162,Wheeling,Wheeling,Wheeling
163,Wheeling,Wheeling,Wheeling
164,Wheeling,Wheeling,Wheeling
165,Wheeling,Wheeling,Wheeling
166,Wheeling,Wheeling,Wheeling
167,Lying,Lying,Lying
168,Lying,Lying,Lying
169,Lying,Lying,Lying
170,Lying,Lying,Lying
171,Lying,Lying,Lying
172,Lying,Lying,Lying
173,Lying,Lying,Lying
174,Lying,Lying,Lying
175,Lying,Lying,Lying
176,Lying,Lying,Lying
177,Lying,Lying,Lying
178,Lying,Lying,Lying
179,Lying,Lying,Lying
180,Lying,Lying,Lying
181,Lying,Lying,Lying
182,Lying,Lying,Lying
183,Lying,Lying,Lying
184,Lying,Lying,Lying
185,Lying,Lying,Lying
186,Standing,Standing,Standing
187,Standing,Standing,Standing
188,Standing,Standing,Standing
189,Standing,Standing,Standing
190,Standing,Standing,Standing
191,Standing,Standing,Standing
192,Standing,Standing,Standing
193,Standing,Standing,Standing
194,Standing,Standing,Standing
195,Standing,Standing,Standing
196,Standing,Standing,Standing
197,Standing,Standing,Standing
198,Standing,Standing,Standing
199,Standing,Standing,Standing
200,Standing,Standing,Standing
201,Standing,Standing,Standing
202,Standing,Standing,Standing
203,Standing,Standing,Standing
204,Standing,Standing,Standing
205,Standing,Standing,Standing
206,Standing,Standing,Standing
207,Standing,Standing,Standing
208,Standing,Standing,Walking
209,Walking,Walking,Walking
210,Walking,Walking,Walking
211,Walking,Walking,Walking
212,Walking,Walking,Walking
213,Walking,Walking,Walking
214,Walking,Walking,Walking
215,Walking,Walking,Walking
216,Walking,Walking,Walking
217,StairClimbing,Walking,Walking
218,Walking,Walking,Walking
219,Walking,Walking,Walking
220,Walking,Walking,Walking
221,Walking,Walking,Walking
222,Walking,Walking,Walking
223,Walking,Walking,Walking
224,Walking,Walking,Walking
225,Walking,Walking,Walking
226,Walking,Walking,Walking
227,Walking,Walking,Walking
228,Walking,Walking,Walking
229,Walking,Walking,Walking
230,StairClimbing,Walking,Walking
231,Walking,Walking,Walking
232,Walking,Walking,Walking
233,Walking,Walking,Walking
234,Walking,Walking,Walking
235,Walking,Walking,Walking
236,Walking,Walking,Walking
237,Walking,Walking,Walking
238,Walking,Walking,Walking
239,Walking,Walking,Walking
240,Walking,Walking,Walking
241,Walking,Walking,Walking
242,Walking,Walking,Walking
243,Walking,Walking,Walking
244,Walking,Walking,Walking
245,Walking,Walking,Walking
246,Walking,Walking,Walking
247,Walking,Walking,Walking
248,Walking,Walking,Walking
249,Walking,Walking,Walking
250,Walking,Walking,Walking
251,Walking,Walking,Walking
252,Walking,Walking,Walking
253,Walking,Walking,Walking
254,Walking,Walking,Walking
255,Walking,Walking,Walking
256,Walking,Walking,Walking
257,Walking,Walking,Walking
258,Walking,Walking,Walking
259,Walking,Walking,Walking
260,Walking,Walking,Walking
261,Walking,Walking,Walking
262,Walking,Walking,Walking
263,Walking,Walking,Walking
264,Walking,Walking,Walking
265,Walking,Walking,Walking
266,Walking,Walking,Walking
267,Walking,Walking,Walking
268,Walking,Walking,Standing
269,Standing,Standing,Standing
270,Standing,Standing,Standing
271,Standing,Standing,Standing
272,Standing,Standing,Standing
273,Standing,Standing,Standing
274,Standing,Standing,Standing
275,Standing,Standing,Standing
276,Standing,Standing,Standing
277,Standing,Standing,Standing
278,Standing,Standing,Standing
279,Standing,Standing,Standing
280,Standing,Standing,Standing
281,Standing,Standing,Standing
282,Standing,Standing,Standing
283,Standing,Standing,Standing
284,Standing,Standing,Standing
285,Standing,Standing,Standing
286,Lying,Lying,Lying
287,Lying,Lying,Lying
288,Lying,Lying,Lying
289,Lying,Lying,Lying
290,Lying,Lying,Lying
291,Lying,Lying,Lying
292,Lying,Lying,Lying
293,Lying,Lying,Lying
294,Lying,Lying,Lying
295,Lying,Lying,Lying
296,Lying,Lying,Lying
297,Lying,Lying,Lying
298,Lying,Lying,Lying
299,Lying,Lying,Lying
300,Lying,Lying,Lying
301,Lying,Lying,Lying
302,Lying,Lying,Lying
303,Lying,Lying,Lying
304,Lying,Lying,Lying
305,Lying,Lying,Lying
306,Lying,Lying,Lying
307,Lying,Lying,Lying
308,Lying,Lying,Lying
309,Lying,Lying,Lying
310,Lying,Lying,Lying
311,Lying,Lying,Lying
312,Lying,Lying,Lying
313,Wheeling,Wheeling,Wheeling
314,Wheeling,Wheeling,Wheeling
315,Wheeling,Wheeling,Wheeling
316,Wheeling,Wheeling,Wheeling
317,Wheeling,Wheeling,Wheeling
318,Wheeling,Wheeling,Wheeling
319,Wheeling,Wheeling,Wheeling
320,Wheeling,Wheeling,Wheeling
321,Wheeling,Wheeling,Wheeling
322,Wheeling,Wheeling,Wheeling
323,Wheeling,Wheeling,Wheeling
324,Wheeling,Wheeling,Wheeling
325,Wheeling,Wheeling,Wheeling
326,Wheeling,Wheeling,Wheeling
327,Wheeling,Wheeling,Wheeling
328,Wheeling,Wheeling,Wheeling
329,Wheeling,Wheeling,Wheeling
330,Wheeling,Wheeling,Wheeling
331,Wheeling,Wheeling,Wheeling
332,Wheeling,Wheeling,Wheeling
333,Wheeling,Wheeling,Wheeling
334,Wheeling,Wheeling,Wheeling
335,Wheeling,Wheeling,Wheeling
336,Wheeling,Wheeling,Wheeling
337,Wheeling,Wheeling,Wheeling
338,Wheeling,Wheeling,Wheeling
339,Wheeling,Wheeling,Wheeling
340,Wheeling,Wheeling,Wheeling
341,Wheeling,Wheeling,Wheeling
342,Wheeling,Wheeling,Wheeling
343,Wheeling,Wheeling,Sitting
344,Wheeling,Wheeling,Sitting
345,Wheeling,Wheeling,Sitting
346,Wheeling,Wheeling,Sitting
347,Wheeling,Wheeling,Sitting
348,Wheeling,Wheeling,Sitting
349,Wheeling,Wheeling,Sitting
350,Wheeling,Wheeling,Sitting
351,Wheeling,Wheeling,Sitting
352,Sitting,Sitting,Sitting
353,Sitting,Sitting,Sitting
354,Wheeling,Wheeling,Sitting
355,Wheeling,Wheeling,Sitting
356,Wheeling,Wheeling,Sitting
357,Wheeling,Wheeling,Sitting
358,Wheeling,Sitting,Sitting
359,Sitting,Sitting,Sitting
360,Sitting,Sitting,Sitting
361,Walking,Walking,Walking
362,Walking,Walking,Walking
363,Walking,Walking,Walking
364,Walking,Walking,Walking
365,Walking,Walking,Walking
366,Walking,Walking,Walking
367,Walking,Walking,Walking
368,Walking,Walking,Walking
369,Walking,Walking,Walking
370,Walking,Walking,Walking
371,Walking,Walking,Walking
372,Walking,Walking,Walking
373,Walking,Walking,Walking
374,Walking,Walking,Walking
375,Walking,Walking,Walking
376,Walking,Walking,Walking
377,Walking,Walking,Walking
378,Walking,Walking,Walking
379,Walking,Walking,Walking
380,Walking,Walking,Walking
381,Walking,Walking,Walking
382,Walking,Walking,Walking
383,Walking,Walking,Walking
384,Walking,Walking,Walking
385,Walking,Walking,Walking
386,Walking,Walking,Walking
387,Walking,Walking,Walking
388,Walking,Walking,Walking
389,Walking,Walking,Walking
390,Walking,Walking,Walking
391,Walking,Walking,Walking
392,Walking,Walking,Walking
393,Walking,Walking,Walking
394,Walking,Walking,Walking
395,Walking,Walking,Walking
396,Wheeling,Wheeling,Wheeling
397,Wheeling,Wheeling,Wheeling
398,Wheeling,Wheeling,Wheeling
399,Wheeling,Wheeling,Wheeling
400,Wheeling,Wheeling,Wheeling
401,Wheeling,Wheeling,Wheeling
402,Wheeling,Wheeling,Wheeling
403,Wheeling,Wheeling,Wheeling
404,Wheeling,Wheeling,Wheeling
405,Wheeling,Wheeling,Wheeling
406,Wheeling,Wheeling,Wheeling
407,Wheeling,Wheeling,Wheeling
408,Wheeling,Wheeling,Wheeling
409,Wheeling,Wheeling,Wheeling
410,Wheeling,Wheeling,Wheeling
411,Wheeling,Wheeling,Wheeling
412,Wheeling,Wheeling,Wheeling
413,Wheeling,Wheeling,Wheeling
414,Wheeling,Wheeling,Wheeling
415,Wheeling,Wheeling,Wheeling
416,Wheeling,Wheeling,Wheeling
417,Wheeling,Wheeling,Wheeling
418,Wheeling,Wheeling,Wheeling
419,Wheeling,Wheeling,Wheeling
420,Wheeling,Wheeling,Wheeling
421,Wheeling,Wheeling,Wheeling
422,Wheeling,Wheeling,Wheeling
423,Standing,Standing,Standing
424,Standing,Standing,Standing
425,Standing,Standing,Standing
426,Standing,Standing,Standing
427,Standing,Standing,Standing
428,Standing,Standing,Standing
429,Standing,Standing,Standing
430,Standing,Standing,Standing
431,Standing,Standing,Standing
432,Standing,Standing,Standing
433,Standing,Standing,Standing
434,Standing,Standing,Standing
435,Standing,Standing,Standing
436,Standing,Standing,Standing
437,Standing,Standing,Standing
438,Standing,Standing,Standing
439,Standing,Standing,Standing
440,Standing,Standing,Standing
441,Standing,Standing,Standing
442,Standing,Standing,Standing
443,Wheeling,Sitting,Sitting
444,Sitting,Sitting,Sitting
445,Wheeling,Sitting,Sitting
446,Wheeling,Sitting,Sitting
447,Wheeling,Sitting,Sitting
448,Sitting,Sitting,Sitting
449,Wheeling,Sitting,Sitting
450,Wheeling,Wheeling,Sitting
451,Wheeling,Wheeling,Sitting
452,Wheeling,Sitting,Sitting
453,Wheeling,Sitting,Sitting
454,Wheeling,Sitting,Sitting
455,Wheeling,Sitting,Sitting
456,Sitting,Sitting,Sitting
457,Sitting,Sitting,Sitting
458,Lying,Lying,Lying
459,Lying,Lying,Lying
460,Lying,Lying,Lying
461,Lying,Lying,Lying
462,Lying,Lying,Lying
463,Lying,Lying,Lying
464,Lying,Lying,Lying
465,Lying,Lying,Lying
466,Lying,Lying,Lying
467,Lying,Lying,Lying
468,Lying,Lying,Lying
469,Lying,Lying,Lying
470,Lying,Lying,Lying
471,Lying,Lying,Lying
472,Lying,Lying,Lying
473,Lying,Lying,Lying
474,Walking,Walking,Walking
475,Walking,Walking,Walking
476,Walking,Walking,Walking
477,Walking,Walking,Walking
478,Walking,Walking,Walking
479,Walking,Walking,Walking
480,Walking,Walking,Walking
481,Walking,Walking,Walking
482,Walking,Walking,Walking
483,Walking,Walking,Walking
484,Walking,Walking,Walking
485,Walking,Walking,Walking
486,Walking,Walking,Walking
487,Walking,Walking,Walking
488,Walking,Walking,Walking
489,Walking,Walking,Walking
490,Walking,Walking,Walking
491,Walking,Walking,Walking
492,Walking,Walking,Walking
493,Walking,Walking,Walking
494,Walking,Walking,Walking
495,Walking,Walking,Walking
496,Walking,Walking,Walking
497,Walking,Walking,Walking
498,Walking,Walking,Walking
499,Walking,Walking,Walking
500,Walking,Walking,Walking
501,Walking,Walking,Walking
502,Walking,Walking,Walking
503,Walking,Walking,Walking
504,Walking,Walking,Walking
505,Walking,Walking,Walking
506,Standing,Wheeling,Walking
507,Walking,Walking,StairClimbing
508,Walking,Walking,StairClimbing
509,Walking,Walking,StairClimbing
510,StairClimbing,StairClimbing,StairClimbing
511,StairClimbing,StairClimbing,StairClimbing
512,Walking,StairClimbing,StairClimbing
513,StairClimbing,StairClimbing,StairClimbing
514,StairClimbing,StairClimbing,StairClimbing
515,StairClimbing,StairClimbing,StairClimbing
516,Walking,Walking,StairClimbing
517,Walking,Walking,StairClimbing
518,Walking,Walking,StairClimbing
519,Walking,Walking,StairClimbing
520,StairClimbing,StairClimbing,StairClimbing
521,StairClimbing,StairClimbing,StairClimbing
522,StairClimbing,StairClimbing,StairClimbing
523,StairClimbing,StairClimbing,StairClimbing
524,StairClimbing,StairClimbing,StairClimbing
525,StairClimbing,StairClimbing,StairClimbing
526,StairClimbing,StairClimbing,StairClimbing
527,StairClimbing,StairClimbing,StairClimbing
528,StairClimbing,StairClimbing,StairClimbing
529,Walking,StairClimbing,StairClimbing
530,Standing,Standing,Standing
531,Standing,Standing,Standing
532,Standing,Standing,Standing
533,Standing,Standing,Standing
534,Standing,Standing,Standing
535,Standing,Standing,Standing
536,Standing,Standing,Standing
537,Standing,Standing,Standing
538,Standing,Standing,Standing
539,Standing,Standing,Standing
540,Standing,Standing,Standing
541,Standing,Standing,Standing
542,Walking,Walking,Standing
543,Walking,Walking,Standing
544,Walking,Walking,Standing
545,Walking,Walking,StairClimbing
546,Walking,StairClimbing,StairClimbing
547,StairClimbing,StairClimbing,StairClimbing
548,StairClimbing,StairClimbing,StairClimbing
549,StairClimbing,StairClimbing,StairClimbing
550,Walking,StairClimbing,StairClimbing
551,StairClimbing,StairClimbing,StairClimbing
552,Walking,StairClimbing,StairClimbing
553,Walking,StairClimbing,StairClimbing
554,Walking,StairClimbing,StairClimbing
555,StairClimbing,StairClimbing,StairClimbing
556,StairClimbing,StairClimbing,StairClimbing
557,StairClimbing,StairClimbing,StairClimbing
558,StairClimbing,StairClimbing,StairClimbing
559,StairClimbing,StairClimbing,StairClimbing
560,StairClimbing,StairClimbing,StairClimbing
561,Standing,StairClimbing,StairClimbing
